fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
59.3181,16.8583,40.9462,0,82,67,64,1391,875,4.08242,67,5.56053,0,2.99499,4283,508302988444
59.5614,16.7894,41.8567,0,80,66,64,1258,875,4.08319,55,5.56376,0,2.99603,4279,509303011751
59.7936,16.7242,38.0719,0,78,67,64,1135,875,4.08319,51,5.56581,0,2.99707,4291,510302992870
59.4678,16.8158,37.9085,0,81,67,64,1219,875,4.08247,52,5.56749,0,2.99811,4334,511303015427
59.8138,16.7185,37.9085,0,81,67,64,1356,875,4.08247,60,5.56749,0,2.99811,4366,512303039105
59.1291,16.9121,36.9885,0,80,67,64,1288,875,4.08229,52,5.56771,0,2.99711,4346,513303097288
59.7673,16.7315,40,0,81,67,64,1119,875,4.08221,50,5.56688,0,2.99711,4282,514303117741
59.8558,16.7068,41.2052,0,79,67,64,1593,875,4.08249,60,5.56484,0,2.99721,4267,515303139315
59.8124,16.7189,38.7987,0,78,67,64,1305,875,4.08734,55,5.56714,0,2.99413,4311,516303160479
59.6971,16.7512,39.8387,0,79,67,64,1353,875,4.07754,53,5.56431,0,2.99522,4291,517303180330
59.0243,16.9422,41.357,0,80,67,64,1371,875,4.08099,59,5.56778,0,2.99523,4266,518303201494
59.6129,16.7749,41.2439,0,78,67,64,1403,875,4.08108,60,5.56828,0,2.99524,4291,519303223840
58.848,16.9929,43.1818,0,80,67,64,1516,875,4.11207,60,5.5644,0,2.9954,4267,520303245946
59.2578,16.8754,41.1003,0,80,67,64,1410,875,4.11197,62,5.56456,0,2.99761,4292,521303275004
58.7111,17.0325,41.8417,0,79,67,65,1395,875,4.11178,59,5.56479,0,2.99773,4291,522303294655
59.6213,16.7725,41.3961,0,81,67,64,1554,875,4.11169,62,5.56646,0,2.99691,4291,523303316350
59.6122,16.7751,42.4635,0,82,67,65,1568,875,4.11282,71,5.56598,0,2.99706,4266,524303323197
57.4044,17.4203,41.1382,0,81,67,65,1325,875,4.11157,67,5.56592,0,2.99707,4291,525303346545
59.5345,16.797,40.8428,0,79,67,65,1317,875,4.1123,59,5.56614,0,2.99707,4289,526303370815
59.1247,16.9134,41.723,0,79,66,65,1354,875,4.11258,57,5.56654,0,2.99811,4267,527303395555
59.3767,16.8416,40.7529,0,80,66,64,1346,875,4.11184,57,5.56654,0,2.99811,4290,528303421708
59.0233,16.9425,37.3737,0,79,66,65,1271,875,4.11248,58,5.56429,0,2.99812,4366,529303444695
59.9765,16.6732,37.9085,0,81,67,64,1286,875,4.11149,57,5.56466,0,2.99812,4317,530303464016
59.9233,16.688,36.0406,0,79,67,64,1295,875,4.11131,57,5.56207,0,2.99812,4316,531303488706
59.6697,16.7589,37.3737,0,82,67,64,1153,875,4.11665,57,5.55869,0,2.99812,4316,532303509038
59.2914,16.8659,38.7255,0,80,67,64,1456,875,4.11665,57,5.55793,0,2.99611,4294,533303528790
59.3877,16.8385,40.4722,0,82,67,64,1416,875,4.11647,57,5.55712,0,2.99507,4267,534303551126
59.5041,16.8056,39.6104,0,80,67,64,1290,875,4.11283,53,5.5576,0,2.99507,4291,535303563613
59.8999,16.6945,38.3607,0,79,67,64,1212,875,4.11525,49,5.55294,0,2.99507,4316,536303585528
58.8986,16.9783,39.1231,0,80,67,64,1251,875,4.11897,57,5.55677,0,2.99546,4294,537303613094
59.8844,16.6989,39.5462,0,79,67,64,1282,875,4.11851,54,5.55626,0,2.99546,4291,538303607828
58.7128,17.0321,39.4958,0,82,67,64,1118,875,4.11842,53,5.55608,0,2.99649,4266,539303644972
59.7746,16.7295,41.7785,0,81,67,64,1284,875,4.11018,57,5.55727,0,2.9994,4266,540303669001
262.319,3.81215,42.0455,0,79,67,65,1411,875,4.09791,61,5.55537,0,2.99649,4267,541303692199
60.7614,16.4578,41.6393,0,77,67,65,1597,875,4.09846,59,5.55579,0,2.99649,4281,542303712140
59.1,16.9205,42.1648,0,82,67,64,1298,875,4.09828,59,5.55603,0,2.99649,4267,543303739335
58.9699,16.9578,40.8795,0,80,66,64,1360,875,4.09932,53,5.55585,0,2.9965,4267,544303759477
59.7229,16.744,39.0164,0,80,67,64,1313,875,4.09123,51,5.55575,0,2.9965,4316,545303782775
59.2619,16.8743,38.9251,0,79,67,64,1139,875,4.08525,50,5.55573,0,2.9965,4316,546303806253
59.3694,16.8437,38.0711,0,78,67,64,1254,875,4.08525,50,5.55573,0,2.99546,4371,547303829010
59.2387,16.8808,38.2876,0,79,67,64,1206,875,4.08516,50,5.55597,0,2.99546,4367,548303853049
59.4649,16.8166,39.0244,0,79,67,64,1251,875,4.08543,48,5.55597,0,2.99546,4310,549303882428
59.6229,16.7721,38.6992,0,80,67,64,1268,875,4.08516,49,5.55618,0,2.99546,4341,550303907099
59.8846,16.6988,41.5033,0,81,67,64,1333,875,4.08625,53,5.55387,0,2.9965,4277,551303932230
58.1429,17.199,37.3984,0,78,67,64,1148,875,4.08671,51,5.55697,0,2.99652,4317,552303955047
59.0026,16.9484,39.7727,0,80,67,64,1359,875,4.08271,54,5.55841,0,2.99548,4291,553303976131
61.0269,16.3862,41.3043,0,81,67,64,1259,875,4.08207,53,5.55899,0,2.99652,4291,554303999458
61.2791,16.3188,43.1438,0,81,67,64,1367,875,4.08812,60,5.56394,0,2.99678,4266,555304028517
54.0839,18.4898,43.4783,0,82,67,64,1331,875,4.06498,59,5.56195,0,2.99689,4266,556304051685
59.2845,16.8678,42.3453,0,78,67,64,1429,875,4.06498,52,5.56178,0,2.99691,4291,557304076756
60.2474,16.5982,40.8784,0,76,67,64,1135,875,4.09855,51,5.56906,0,2.99696,4267,558304100725
62.5047,15.9988,41.8831,0,79,67,64,1265,875,4.09846,54,5.56795,0,2.99697,4279,559304123602
60.7855,16.4513,42.9038,0,80,67,64,1330,875,4.09285,59,5.56439,0,2.99697,4266,560304145317
58.8094,17.0041,41.9192,0,79,67,65,1684,875,4.09275,62,5.56311,0,2.99697,4242,561304173383
59.8034,16.7214,37.037,0,78,67,65,1078,875,4.09443,56,5.56022,0,2.9939,4305,562304198835
59.6183,16.7734,36.9775,0,80,67,64,1313,875,4.09266,53,5.55924,0,2.9939,4316,563304221041
60.7161,16.4701,37.8029,0,79,67,64,1180,875,4.09239,52,5.55928,0,2.99494,4333,564304240221
62.4191,16.0207,42.053,0,78,67,64,1544,875,4.09303,56,5.55937,0,2.99496,4255,565304264060
58.0051,17.2399,39.6525,0,81,67,65,1381,875,4.09312,60,5.55919,0,2.99496,4254,566304287347
59.917,16.6897,37.031,0,81,67,65,1322,875,4.09257,57,5.55802,0,2.99496,4316,567304312248
59.5231,16.8002,38.0488,0,77,67,64,1402,875,4.09239,55,5.55842,0,2.99601,4316,568304335125
57.6593,17.3433,41.8567,0,78,67,64,1277,875,4.09819,52,5.55866,0,2.99704,4258,569304361178
60.7295,16.4665,41.626,0,77,67,64,1253,875,4.09755,51,5.55866,0,2.99707,4266,570304383204
60.8079,16.4452,41.3445,0,78,67,64,1235,875,4.09782,52,5.55806,0,2.99603,4266,571304404257
60.7808,16.4526,40.5724,0,78,67,64,1326,875,4.10316,55,5.56401,0,2.99397,4272,572304428216
54.6929,18.2839,40.9756,0,78,66,64,1424,875,4.09773,50,5.56385,0,2.99398,4267,573304454550
62.689,15.9518,41.0385,0,82,66,64,1344,875,4.09745,53,5.56163,0,2.99398,4280,574304476936
56.9467,17.5603,41.5973,0,81,66,64,1202,875,4.09886,52,5.56081,0,2.99398,4265,575304500935
704.174,1.4201,42.4144,0,80,66,64,1446,875,4.10624,57,5.56117,0,2.99606,4266,576304523872
58.7704,17.0154,41.9032,0,81,66,64,1332,875,4.09119,63,5.55887,0,2.99503,4266,577304551247
60.4609,16.5396,41.6667,0,80,66,64,1377,875,4.11036,56,5.55668,0,2.99503,4266,578304573483
60.2912,16.5862,42.2047,0,79,66,65,1302,875,4.107,58,5.55864,0,2.99531,4266,579304596020
58.2934,17.1546,43.9222,0,78,66,65,1424,875,4.11198,58,5.56383,0,2.99568,4267,580304618025
58.4528,17.1078,43.266,0,80,66,65,1379,875,4.11198,56,5.56049,0,2.99707,4267,581304640902
59.733,16.7412,43.6242,0,78,66,65,1609,875,4.11759,62,5.56539,0,3.00251,4287,582304666224
60.0571,16.6508,43.339,0,80,66,65,1581,875,4.06873,63,5.56445,0,3.00371,4262,583304687908
60.8972,16.4211,43,0,78,66,65,1444,875,4.05119,64,5.56454,0,3.00586,4266,584304709924
56.604,17.6666,42.4497,0,80,66,66,1533,875,4.1137,70,5.56522,0,3.00494,4266,585304735816
248.362,4.02638,43.0894,0,81,66,65,1205,875,4.1126,64,5.5681,0,3.00505,4266,586304758914
59.45,16.8209,43.1596,0,78,66,65,1385,875,4.11506,60,5.56936,0,3.00512,4267,587304775199
59.5647,16.7885,41.3793,0,79,66,65,1451,875,4.17866,64,5.5695,0,3.00554,4303,588304800700
1353.65,0.738745,41.7508,0,80,66,65,1368,875,4.17765,62,5.57681,0,3.00769,4267,589304821403
58.9142,16.9738,44.4444,0,81,66,65,1390,875,4.18013,61,5.57733,0,3.01392,4267,590304844270
59.6594,16.7618,42.7621,0,79,66,65,1368,875,4.17765,63,5.57756,0,3.01187,4266,591304865134
61.2736,16.3202,42.0608,0,79,66,65,1277,875,4.17765,61,5.57739,0,3.01202,4266,592304889403
60.9786,16.3992,44.7883,0,81,67,65,1434,875,4.17784,66,5.5819,0,3.01232,4267,593304913182
61.4318,16.2782,41.9672,0,79,66,65,1505,875,4.17811,62,5.58332,0,3.0143,4256,594304936189
57.5432,17.3782,43.75,0,80,67,65,1476,875,4.18436,64,5.58932,0,3.01538,4267,595304958555
57.4703,17.4003,40.9091,0,78,67,65,1390,875,4.20046,64,5.58879,0,3.01441,4266,596304982644
65.2462,15.3266,41.3681,0,78,66,65,1182,875,4.19386,60,5.58633,0,3.01452,4266,597304963964
320.392,3.12117,40.1639,0,82,66,65,1148,875,4.19501,58,5.58867,0,3.01348,4291,598304987963
57.9067,17.2692,41.2724,0,77,66,65,1382,875,4.19387,53,5.58856,0,3.01452,4267,599305011130
58.1067,17.2097,43.7601,0,80,66,65,1357,875,4.19387,63,5.59061,0,3.01558,4266,600305032705
56.4796,17.7055,40.6149,0,79,66,65,1465,875,4.19398,59,5.59015,0,3.01351,4270,601305054900
60.8826,16.4251,38.3193,0,81,66,65,1271,875,4.17283,56,5.58901,0,3.01457,4267,602305078829
59.5967,16.7794,40.871,0,78,66,65,1502,875,4.17804,55,5.5853,0,3.01259,4267,603305102618
479.656,2.08483,39.2857,0,80,66,65,1397,875,4.18402,58,5.58204,0,3.01273,4291,604305128451
56.2211,17.7869,42.8333,0,80,67,65,1468,875,4.1843,60,5.5844,0,3.01274,4243,605305151358
55.719,17.9472,44.2649,0,81,67,65,1406,875,4.18439,60,5.58525,0,3.0121,4266,606305173153
60.6404,16.4907,40.4682,0,80,67,65,1429,875,4.18449,61,5.58797,0,3.01211,4266,607305197232
58.0787,17.218,42.7609,0,80,67,65,1535,875,4.18379,61,5.58665,0,3.01317,4289,608305220870
58.5892,17.068,42.0099,0,81,67,65,1369,875,4.18343,65,5.58677,0,3.01423,4266,609305248677
51.7899,19.3088,43.0948,0,81,67,66,1355,875,4.18478,68,5.58545,0,3.01321,4266,610305289608
53.4117,18.7225,41.0509,0,79,66,66,1353,875,4.17839,68,5.58488,0,3.01425,4288,611305314458
55.6022,17.9849,41.3961,0,79,67,66,1424,875,4.17848,65,5.5812,0,3.01532,4267,612305349668
61.9053,16.1537,40.5892,0,80,66,66,1668,875,4.17342,68,5.58031,0,3.01532,4295,613305372305
59.1209,16.9145,41.2439,0,82,67,65,1557,875,4.1104,63,5.58188,0,3.01429,4266,614305395483
56.0903,17.8284,40.6199,0,81,66,65,1343,875,4.11067,57,5.58138,0,3.01325,4267,615305421425
60.45,16.5426,40.7718,0,80,66,66,1620,875,4.11014,63,5.58105,0,3.01325,4266,616305445104
56.7013,17.6363,41.2752,0,79,67,65,1331,875,4.11385,63,5.58216,0,3.01325,4266,617305468812
59.3275,16.8556,40.9475,0,80,67,65,1357,875,4.11406,56,5.58094,0,3.01552,4262,618305491208
59.8047,16.7211,42.0881,0,79,67,65,1425,875,4.11555,55,5.58237,0,3.01451,4272,619305514556
57.893,17.2733,43.4276,0,81,67,65,1291,875,4.11543,55,5.58462,0,3.01452,4242,620305539267
54.7117,18.2776,41.1382,0,79,67,65,1411,875,4.13063,55,5.58576,0,3.01557,4266,621305545893
54.5195,18.342,41.6107,0,77,66,65,1611,875,4.1274,57,5.58443,0,3.01661,4267,622305568329
57.0605,17.5253,41.3681,0,79,66,65,1454,875,4.12239,60,5.58423,0,3.01974,4266,623305590265
54.5012,18.3482,40.2936,0,80,67,65,1387,875,4.12212,65,5.58584,0,3.01882,4288,624305613643
56.4647,17.7102,40.6504,0,81,67,65,1351,875,4.12473,57,5.58587,0,3.02231,4267,625305637141
54.0375,18.5057,40.9699,0,78,67,65,1377,875,4.12457,54,5.58703,0,3.02233,4266,626305659908
56.3633,17.742,40.7783,0,82,67,66,1467,875,4.12494,69,5.5854,0,3.02125,4283,627305681993
59.9008,16.6943,40.5405,0,80,67,66,1429,875,4.12466,68,5.58709,0,3.0243,4266,628305704209
55.4194,18.0442,39.9674,0,79,67,66,1695,875,4.12457,64,5.58981,0,3.02332,4266,629305729030
57.0005,17.5437,40.1961,0,80,67,66,1431,875,4.12439,69,5.59683,0,3.02541,4291,630305750564
1100.71,0.908504,37.8512,0,79,67,66,1324,875,4.12404,60,5.58962,0,3.01814,4291,631305769614
57.4677,17.4011,38.6623,0,79,67,65,1176,875,4.10759,51,5.58968,0,3.01918,4291,632305791759
1563.92,0.639419,38.1729,0,80,67,65,1209,875,4.10977,48,5.59278,0,3.01607,4308,633305812563
60.4782,16.5349,39.2799,0,78,67,65,1202,875,4.10968,49,5.59439,0,3.01607,4267,634305845348
55.1447,18.1341,41.0423,0,79,67,65,1322,875,4.11115,56,5.58562,0,3.01609,4254,635305865440
60.9287,16.4126,39.2447,0,79,67,66,1325,875,4.11078,57,5.58549,0,3.01609,4315,636305886534
56.5349,17.6882,38.3361,0,78,67,65,975,875,4.11298,50,5.58412,0,3.01609,4316,637305908128
54.7777,18.2556,42.9766,0,81,67,65,1306,875,4.11032,52,5.58802,0,3.01908,4254,638305929342
59.2121,16.8884,39.7083,0,79,67,65,1441,875,4.11179,59,5.59021,0,3.01906,4319,639305951728
59.7223,16.7442,37.2054,0,80,67,65,1275,875,4.11098,51,5.5885,0,3.01802,4369,640305975286
55.0458,18.1667,41.0714,0,78,67,65,1306,875,4.11107,53,5.5886,0,3.01972,4263,641305998083
58.0277,17.2332,39.222,0,79,67,65,1311,875,4.11143,54,5.59509,0,3.02076,4321,642306021111
58.7167,17.0309,38.1877,0,77,67,65,1178,875,4.11079,47,5.59275,0,3.0218,4327,643306021786
56.6127,17.6639,37.0732,0,78,67,65,985,875,4.10979,48,5.59174,0,3.0218,4341,644306043601
59.7259,16.7431,38.3871,0,81,67,65,1120,875,4.10783,51,5.59152,0,3.0218,4316,645306068131
56.9356,17.5637,38.3253,0,79,67,65,1253,875,4.10802,46,5.59037,0,3.01888,4316,646306093653
61.1282,16.3591,39.4822,0,78,67,65,1441,875,4.10902,54,5.58687,0,3.01619,4332,647306118364
54.1623,18.463,41.3907,0,80,67,66,1169,875,4.11839,63,5.58871,0,3.01656,4291,648306143635
53.6415,18.6423,45.9596,0,81,67,66,1471,875,4.11693,66,5.59184,0,3.0191,4239,649306167344
59.7843,16.7268,41.0385,0,78,67,66,1580,875,4.11665,65,5.59164,0,3.02016,4267,650306188598
55.3948,18.0522,38.4365,0,80,67,66,1497,875,4.11638,73,5.59098,0,3.0202,4341,651306212156
55.2553,18.0978,36.6387,0,80,67,66,1450,875,4.11583,67,5.59098,0,3.01812,4291,652306232969
57.7822,17.3064,36.4228,0,79,67,66,1441,875,4.12282,63,5.5888,0,3.01711,4309,653306255215
57.4945,17.393,37.4161,0,78,67,66,1463,875,4.12245,58,5.58883,0,3.01711,4341,654306278513
59.3907,16.8376,36.8507,0,79,67,65,1580,875,4.12273,57,5.58741,0,3.01712,4291,655306301740
166.26,6.01467,40.1639,0,80,67,65,1351,875,4.12291,53,5.58705,0,3.01828,4288,656306325369
59.8113,16.7193,38.8889,0,78,67,65,1443,875,4.12318,53,5.58751,0,3.01935,4291,657306349718
58.2084,17.1796,42.1849,0,79,67,66,1325,875,4.12338,59,5.58729,0,3.01936,4266,658306381031
60.3272,16.5763,43.0718,0,77,67,65,1440,875,4.11888,57,5.59263,0,3.02171,4273,659306404259
59.7785,16.7284,41.925,0,79,67,66,1092,875,4.11906,57,5.59436,0,3.02218,4273,660306424501
59.7737,16.7298,39.7394,0,78,67,65,1343,875,4.11925,50,5.59817,0,3.02322,4312,661306448881
55.4238,18.0428,39.094,0,80,67,65,1201,875,4.11888,46,5.58989,0,3.02221,4315,662306470886
59.7165,16.7458,36.7047,0,79,67,65,1178,875,4.11888,45,5.59015,0,3.02119,4291,663306491258
59.767,16.7316,33.0606,0,77,67,64,740,875,4.11852,38,5.58963,0,3.02016,4320,664306515448
59.8462,16.7095,32.7181,0,68,67,64,695,875,4.11015,35,5.58978,0,3.02016,4294,665306538245
58.8866,16.9818,32.5123,0,69,67,64,706,875,4.09904,35,5.58893,0,3.02016,4316,666306564428
55.7553,17.9355,34.8485,0,75,67,64,888,875,4.09959,37,5.58893,0,3.02016,4266,667306589108
56.1497,17.8095,35.8064,0,81,67,64,957,875,4.09969,41,5.58693,0,3.01601,4315,668306582500
55.5335,18.0071,37.0618,0,79,67,64,1209,875,4.09969,44,5.5869,0,3.01706,4317,669306605567
55.6322,17.9752,35.9805,0,78,67,65,1090,875,4.09572,45,5.58767,0,3.01913,4291,670306604259
56.0952,17.8268,37.4798,0,79,67,64,1187,875,4.09618,47,5.58773,0,3.02328,4341,671306627447
57.3233,17.4449,34.9754,0,79,67,64,1398,875,4.0959,49,5.5879,0,3.02332,4316,672306650213
59.9195,16.6891,35.5155,0,80,67,64,1235,875,4.09431,48,5.58869,0,3.02332,4316,673306672660
52.288,19.1248,36.5482,0,81,67,65,1431,875,4.09441,56,5.59117,0,3.02435,4292,674306695146
59.6535,16.7635,35.7605,0,80,67,65,1520,875,4.09657,59,5.59253,0,3.02332,4293,675306718213
59.4146,16.8309,38.0259,0,81,67,65,1300,875,4.09639,56,5.59107,0,3.0202,4313,676306741872
59.8242,16.7156,38.1107,0,80,67,65,1451,875,4.09685,67,5.5913,0,3.01813,4320,677306767183
59.7479,16.737,40.5186,0,79,67,65,1539,875,4.09657,57,5.58698,0,3.01917,4291,678306789870
58.1174,17.2066,40.1613,0,80,67,65,1473,875,4.09685,65,5.58674,0,3.02124,4316,679306821053
58.2079,17.1798,38.5113,0,81,67,66,1421,875,4.09779,67,5.58695,0,3.02124,4316,680306844821
58.8739,16.9855,39.4649,0,80,67,65,1502,875,4.0968,59,5.58695,0,3.02124,4348,681306868520
59.7736,16.7298,38.5787,0,80,67,66,1278,875,4.0968,60,5.58719,0,3.02021,4341,682306887379
59.435,16.8251,38.3117,0,80,67,66,1520,875,4.0968,59,5.58623,0,3.01917,4341,683306910988
58.6475,17.051,38.6992,0,80,67,66,1455,875,4.09682,60,5.58765,0,3.01917,4291,684306935728
59.9826,16.6715,39.7746,0,80,67,65,1290,875,4.09673,58,5.58661,0,3.02021,4291,685306958395
59.7425,16.7385,35.4943,0,80,67,66,1220,875,4.10299,64,5.5859,0,3.01917,4291,686306979528
59.9506,16.6804,36.3047,0,79,67,65,1360,875,4.1017,53,5.5861,0,3.01814,4299,687307000402
59.9478,16.6812,35.2846,0,79,67,65,1301,875,4.09921,50,5.58548,0,3.01814,4316,688307023980
59.752,16.7358,34.4538,0,79,67,65,1210,875,4.09929,50,5.58544,0,3.01816,4316,689307047338
58.8459,16.9935,35.0734,0,78,67,64,1306,875,4.0952,45,5.58493,0,3.01609,4337,690307069965
57.9133,17.2672,38.8979,0,79,67,65,1246,875,4.09877,51,5.59007,0,3.01922,4318,691307099754
59.7947,16.7239,39.2917,0,83,67,65,1416,875,4.09886,65,5.59335,0,3.01922,4328,692307095400
59.8715,16.7024,36.8249,0,77,67,65,1290,875,4.10136,56,5.59578,0,3.0213,4355,693307118568
59.3341,16.8537,35.5628,0,80,67,65,1206,875,4.09734,54,5.59593,0,3.02028,4341,694307138229
59.2609,16.8745,34.3699,0,78,67,65,992,875,4.10124,49,5.59365,0,3.02131,4306,695307165514
59.5251,16.7996,35.468,0,78,67,64,967,875,4.10455,39,5.58713,0,3.02134,4341,696307189183
58.7769,17.0135,36.246,0,81,67,65,1272,875,4.10234,53,5.58499,0,3.02134,4316,697307212230
58.0883,17.2152,36.5574,0,79,67,65,1343,875,4.10162,54,5.58875,0,3.02044,4333,698307235788
59.9423,16.6827,37.6026,0,78,67,65,1288,875,4.10197,55,5.58896,0,3.02044,4294,699307256852
57.3048,17.4505,36.2563,0,79,67,65,1421,875,4.10197,59,5.58841,0,3.01836,4299,700307277645
58.6414,17.0528,35.6209,0,79,67,65,1348,875,4.09985,58,5.58872,0,3.0194,4336,701307300402
59.4358,16.8249,35.4132,0,80,67,65,1373,875,4.09993,57,5.58861,0,3.02044,4291,702307320644
59.4731,16.8143,33.6617,0,80,67,65,1324,875,4.10038,57,5.58698,0,3.02044,4312,703307340726
58.577,17.0715,35.7496,0,80,67,65,1407,875,4.10044,55,5.58661,0,3.02044,4316,704307367570
58.075,17.2191,36.4821,0,79,67,65,1551,875,4.10136,62,5.58928,0,3.02044,4316,705307394465
59.8162,16.7179,37.5204,0,81,67,65,1406,875,4.10171,57,5.59172,0,3.02044,4315,706307418003
56.6584,17.6496,37.3109,0,77,67,65,1432,875,4.10153,60,5.59077,0,3.01836,4341,707307446210
62.7579,15.9342,37.2964,0,79,67,66,1489,875,4.10196,66,5.5885,0,3.01733,4385,708307471010
62.8288,15.9163,37.8151,0,79,67,66,1476,875,4.10206,67,5.58788,0,3.01941,4337,709307500670
59.9544,16.6793,33.9315,0,79,67,66,1381,875,4.10196,62,5.58788,0,3.01941,4316,710307523597
60.207,16.6094,33.3333,0,79,67,66,1364,875,4.10118,60,5.58786,0,3.02044,4316,711307546635
61.2684,16.3216,34.6341,0,79,67,66,1193,875,4.09793,58,5.5885,0,3.0206,4316,712307568369
58.7955,17.0081,40.3279,0,74,67,65,1178,850,4.09993,53,5.58675,0,3.0221,4267,713307591777
61.2553,16.3251,34.9673,0,78,67,65,1460,875,4.09799,59,5.58675,0,3.0221,4316,714307619574
60.4306,16.5479,35.5987,0,79,67,65,1516,875,4.09736,58,5.58674,0,3.02216,4316,715307693917
60.8333,16.4384,35.0246,0,78,67,65,1322,875,4.09719,53,5.58989,0,3.02216,4341,716307779933
60.6108,16.4987,36.9281,0,81,67,65,1321,875,4.09594,52,5.58971,0,3.02423,4366,717307865177
59.4113,16.8318,39.2256,0,80,67,65,1246,875,4.09683,53,5.58608,0,3.02216,4271,718307951523
61.3893,16.2895,37.7483,0,78,67,65,1297,875,4.09889,51,5.58383,0,3.0232,4341,719308044281
60.5229,16.5227,39.1803,0,80,67,65,1334,875,4.09904,53,5.58114,0,3.02112,4297,720308130667
60.6448,16.4895,37.5204,0,82,67,65,1275,875,4.09878,54,5.58281,0,3.02112,4341,721308214047
61.0814,16.3716,38.9632,0,78,67,65,1382,875,4.09683,55,5.58357,0,3.0232,4366,722308300333
61.2081,16.3377,38.6777,0,79,67,65,1381,875,4.09683,52,5.58297,0,3.0232,4306,723308387400
61.1125,16.3633,38.9262,0,75,67,65,1347,875,4.09683,51,5.5826,0,3.02216,4356,724308480259
54.479,18.3557,36.9458,0,80,67,65,1328,875,4.09683,55,5.58364,0,3.02216,4365,725308566024
55.3162,18.0779,38.5993,0,79,67,65,1161,875,4.09683,54,5.58214,0,3.0232,4307,726308650947
61.2061,16.3382,37.9705,0,77,67,65,1301,875,4.09684,52,5.58488,0,3.0232,4290,727308687339
61.3229,16.3071,38.1729,0,81,67,65,1259,875,4.09684,55,5.58475,0,3.02216,4318,728308771030
60.9459,16.408,37.8689,0,79,67,65,1407,875,4.09701,52,5.58667,0,3.0232,4316,729308855944
60.7687,16.4558,37.8069,0,79,67,65,1382,875,4.09683,54,5.58585,0,3.02216,4317,730308939144
61.2099,16.3372,38.5621,0,81,67,65,1316,875,4.0971,57,5.58566,0,3.02216,4366,731309023907
61.0333,16.3845,39.8998,0,78,67,65,1305,875,4.09559,61,5.58514,0,3.02008,4286,732309135250
60.5486,16.5156,39.629,0,80,67,65,1327,875,4.03325,59,5.59035,0,3.02225,4289,733309218310
60.7886,16.4504,38.7255,0,80,67,65,1334,875,4.03299,62,5.58878,0,3.02225,4314,734309302512
60.8272,16.44,39.2617,0,79,67,65,1479,875,4.03221,63,5.58886,0,3.02329,4302,735309382997
61.7292,16.1998,37.6491,0,81,67,65,1245,875,4.03186,61,5.58857,0,3.02329,4299,736309464654
62.6796,15.9541,38.861,0,80,67,65,1284,875,4.03204,61,5.5901,0,3.02225,4316,737309545289
61.5144,16.2564,37.5421,0,78,67,65,1411,875,4.03196,61,5.58989,0,3.02225,4316,738309592281
61.0166,16.389,37.4161,0,79,67,66,1396,875,4.03169,59,5.58865,0,3.02225,4348,739309674650
62.3656,16.0345,37.8151,0,81,67,65,1262,875,4.0316,60,5.58884,0,3.02122,4316,740309755886
60.9275,16.4129,36.7279,0,79,67,65,1330,875,4.03134,54,5.58832,0,3.02123,4314,741309836452
61.0407,16.3825,35.1396,0,81,67,65,1339,875,4.03126,56,5.58832,0,3.02123,4316,742309916746
60.6654,16.4839,37.6645,0,79,67,65,1306,875,4.03163,61,5.58832,0,3.02123,4316,743309998123
60.8071,16.4454,37.3159,0,80,67,66,1273,875,4.0319,58,5.58856,0,3.02227,4365,744310084569
60.939,16.4099,36.8421,0,79,67,65,1478,875,4.0319,53,5.5888,0,3.02227,4366,745310165425
60.7018,16.474,39.1892,0,78,67,65,1457,875,4.03268,60,5.5884,0,3.02228,4365,746310248905
61.2427,16.3285,38.0711,0,82,67,66,1345,875,4.033,63,5.59008,0,3.02332,4291,747310331294
61.0806,16.3718,38.0711,0,80,67,66,1444,875,4.03282,63,5.59008,0,3.02332,4366,748310430705
62.1924,16.0791,38.796,0,78,67,66,1447,875,4.03282,62,5.59008,0,3.02333,4341,749310517582
60.3995,16.5564,37.3159,0,80,67,66,1238,875,4.03344,62,5.59008,0,3.02333,4341,750310605130
60.8,16.4474,36.1248,0,79,67,65,1384,875,4.0336,55,5.58961,0,3.02333,4303,751310685845
60.8815,16.4254,36.4532,0,79,67,65,1339,875,4.03247,57,5.59007,0,3.02125,4316,752310764146
60.9263,16.4133,36.8067,0,80,67,66,1382,875,4.03169,65,5.59114,0,3.02125,4341,753310844030
60.7172,16.4698,35.6678,0,78,67,66,1521,875,4.0316,65,5.59119,0,3.02125,4316,754310921429
61.4102,16.2839,36.1486,0,78,67,66,1341,875,4.0316,62,5.59119,0,3.02021,4316,755310980274
60.9494,16.4071,35.9532,0,80,67,66,1397,875,4.03117,56,5.59155,0,3.0203,4316,756311058815
61.6295,16.226,38.5246,0,79,67,65,1255,875,4.03871,51,5.58576,0,3.02042,4315,757311139290
61.1116,16.3635,34.6341,0,79,67,65,1431,875,4.03889,53,5.58446,0,3.02147,4316,758311212361
60.5218,16.523,36.1809,0,79,67,65,1363,875,4.03828,51,5.58449,0,3.0215,4332,759311291293
61.0781,16.3725,40.6863,0,80,67,65,1340,875,4.03511,56,5.60191,0,3.02277,4314,760311369174
60.7058,16.4729,39.094,0,81,67,66,1417,875,4.03306,62,5.60073,0,3.02485,4283,761311444709
